subfolder,rank,word,count,russian_translation,total_files,total_words,estimated_cost
demo-files-tech-meetings-split,2260,שטוח,2,,14,37412,2.2944
demo-files-tech-meetings-split,2261,מבקשים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2262,קנוניקל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2263,כתיבה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2264,קונזקציה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2265,ריטרם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2266,הקונזקציה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2267,לסטורי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2268,שבתוכו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2269,תצטרכו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2270,הקונפיגורציות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2271,חישובים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2272,בסיום,2,,14,37412,2.2944
demo-files-tech-meetings-split,2273,קשורים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2274,ובכל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2275,בדאטאבייס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2276,מדובר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2277,בתקווה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2278,נתקע,2,,14,37412,2.2944
demo-files-tech-meetings-split,2279,נעימה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2280,תכתוב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2281,הקמת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2282,היתר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2283,וכאשר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2284,נרחב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2285,השורה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2286,תוכן,2,,14,37412,2.2944
demo-files-tech-meetings-split,2287,תנאים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2288,ראיתם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2289,מפחיד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2290,ראשוניות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2291,עלייך,2,,14,37412,2.2944
demo-files-tech-meetings-split,2292,גיוון,2,,14,37412,2.2944
demo-files-tech-meetings-split,2293,למיניהם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2294,רפליקייטר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2295,תנאנט,2,,14,37412,2.2944
demo-files-tech-meetings-split,2296,שהשם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2297,לדמות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2298,כפרמטר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2299,הזדמנות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2300,שומר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2301,קליינס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2302,מאיתנו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2303,סלין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2304,גייסון,2,,14,37412,2.2944
demo-files-tech-meetings-split,2305,הגדרנו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2306,גבצים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2307,עורש,2,,14,37412,2.2944
demo-files-tech-meetings-split,2308,ולהכניס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2309,שירצה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2310,פסט,2,,14,37412,2.2944
demo-files-tech-meetings-split,2311,השופר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2312,להצלול,2,,14,37412,2.2944
demo-files-tech-meetings-split,2313,זורח,2,,14,37412,2.2944
demo-files-tech-meetings-split,2314,שמאוד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2315,הרס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2316,כישלון,2,,14,37412,2.2944
demo-files-tech-meetings-split,2317,מכניסים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2318,שאמור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2319,בפקודה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2320,כשזה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2321,מעניינים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2322,לוגית,2,,14,37412,2.2944
demo-files-tech-meetings-split,2323,ממציא,2,,14,37412,2.2944
demo-files-tech-meetings-split,2324,במה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2325,אוהב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2326,מוקדתה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2327,המתאימים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2328,שבסנאריו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2329,תקבלו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2330,משוייך,2,,14,37412,2.2944
demo-files-tech-meetings-split,2331,מתבטא,2,,14,37412,2.2944
demo-files-tech-meetings-split,2332,זוכים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2333,ייצור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2334,נבדוק,2,,14,37412,2.2944
demo-files-tech-meetings-split,2335,תוצר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2336,להזין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2337,הסנאריה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2338,לסינאריום,2,,14,37412,2.2944
demo-files-tech-meetings-split,2339,שנה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2340,הרשמה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2341,הכלי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2342,מצטער,2,,14,37412,2.2944
demo-files-tech-meetings-split,2343,משיח,2,,14,37412,2.2944
demo-files-tech-meetings-split,2344,חבל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2345,כמות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2346,איכותי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2347,אוי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2348,שנופל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2349,מונע,2,,14,37412,2.2944
demo-files-tech-meetings-split,2350,ומתחיל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2351,שינה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2352,הכנה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2353,סינגשור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2354,סינקר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2355,הקטלורים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2356,מודע,2,,14,37412,2.2944
demo-files-tech-meetings-split,2357,גבור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2358,הפעילות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2359,הסטאפ,2,,14,37412,2.2944
demo-files-tech-meetings-split,2360,להעלות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2361,רצתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2362,האיטם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2363,שנכולל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2364,כתיב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2365,וב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2366,תת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2367,משום,2,,14,37412,2.2944
demo-files-tech-meetings-split,2368,הדיקשנרי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2369,בעל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2370,טביער,2,,14,37412,2.2944
demo-files-tech-meetings-split,2371,ונראר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2372,אצלו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2373,רגל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2374,איני,2,,14,37412,2.2944
demo-files-tech-meetings-split,2375,הפתרון,2,,14,37412,2.2944
demo-files-tech-meetings-split,2376,אחריות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2377,באודי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2378,בליליז,2,,14,37412,2.2944
demo-files-tech-meetings-split,2379,הערות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2380,קלוד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2381,במטרה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2382,ההגלה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2383,למתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2384,לבין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2385,קצר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2386,פרסונל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2387,פיינג,2,,14,37412,2.2944
demo-files-tech-meetings-split,2388,ריין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2389,הקלאסיק,2,,14,37412,2.2944
demo-files-tech-meetings-split,2390,בקונטיינר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2391,והצלחתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2392,יתכול,2,,14,37412,2.2944
demo-files-tech-meetings-split,2393,שהפיאלות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2394,תתקדם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2395,סצנרי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2396,נפגשת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2397,ולהתקדם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2398,חלומות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2399,שהחלומות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2400,תעדני,2,,14,37412,2.2944
demo-files-tech-meetings-split,2401,מילי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2402,ולדעתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2403,סטטוסים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2404,סיינג,2,,14,37412,2.2944
demo-files-tech-meetings-split,2405,לייב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2406,שחרר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2407,הפוסטמניטר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2408,מונה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2409,בפוסטמנ,2,,14,37412,2.2944
demo-files-tech-meetings-split,2410,באינפרסטטרקצר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2411,פוסטמנ,2,,14,37412,2.2944
demo-files-tech-meetings-split,2412,בדבלופס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2413,בפי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2414,מאוחר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2415,כשעברנו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2416,שמצאתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2417,לסכם,2,,14,37412,2.2944
demo-files-tech-meetings-split,2418,תנאי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2419,והפוסטמנים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2420,לעבדת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2421,ביית,2,,14,37412,2.2944
demo-files-tech-meetings-split,2422,העבידת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2423,להתחלף,2,,14,37412,2.2944
demo-files-tech-meetings-split,2424,אתקן,2,,14,37412,2.2944
demo-files-tech-meetings-split,2425,הריסטריקשינס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2426,מוזר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2427,פערות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2428,בינינו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2429,שכרגע,2,,14,37412,2.2944
demo-files-tech-meetings-split,2430,לבדש,2,,14,37412,2.2944
demo-files-tech-meetings-split,2431,בקטלוג,2,,14,37412,2.2944
demo-files-tech-meetings-split,2432,דפק,2,,14,37412,2.2944
demo-files-tech-meetings-split,2433,נגע,2,,14,37412,2.2944
demo-files-tech-meetings-split,2434,בפרומושינים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2435,ארץ,2,,14,37412,2.2944
demo-files-tech-meetings-split,2436,קלינר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2437,הבעיות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2438,יעבדו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2439,אסור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2440,לבוטל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2441,תואמים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2442,שמבין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2443,שפתחת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2444,מלורן,2,,14,37412,2.2944
demo-files-tech-meetings-split,2445,האיטמס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2446,ממשלתי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2447,סטאק,2,,14,37412,2.2944
demo-files-tech-meetings-split,2448,מיקום,2,,14,37412,2.2944
demo-files-tech-meetings-split,2449,הסופי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2450,צורת,2,,14,37412,2.2944
demo-files-tech-meetings-split,2451,שישי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2452,פיזיקה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2453,הפיזיקה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2454,מהטילוג,2,,14,37412,2.2944
demo-files-tech-meetings-split,2455,לשירות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2456,לפסיקל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2457,נוודא,2,,14,37412,2.2944
demo-files-tech-meetings-split,2458,טילות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2459,דייב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2460,אופס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2461,האימד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2462,יאמלים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2463,לעצור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2464,הוויאני,2,,14,37412,2.2944
demo-files-tech-meetings-split,2465,דאבו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2466,הפראפסה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2467,סינג,2,,14,37412,2.2944
demo-files-tech-meetings-split,2468,הבילד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2469,הניו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2470,אוקי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2471,אעביר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2472,החדר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2473,החשמליים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2474,זריז,2,,14,37412,2.2944
demo-files-tech-meetings-split,2475,כיפור,2,,14,37412,2.2944
demo-files-tech-meetings-split,2476,שייר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2477,עברו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2478,האפיקים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2479,אפיקים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2480,חאד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2481,לעתיד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2482,לבוש,2,,14,37412,2.2944
demo-files-tech-meetings-split,2483,שנשתמש,2,,14,37412,2.2944
demo-files-tech-meetings-split,2484,באותה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2485,האיפיון,2,,14,37412,2.2944
demo-files-tech-meetings-split,2486,מסדרות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2487,הארכיטקט,2,,14,37412,2.2944
demo-files-tech-meetings-split,2488,מבדים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2489,הצורה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2490,שנעבוד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2491,יקבל,2,,14,37412,2.2944
demo-files-tech-meetings-split,2492,אונר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2493,סטארטואנד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2494,הסיין,2,,14,37412,2.2944
demo-files-tech-meetings-split,2495,עמוס,2,,14,37412,2.2944
demo-files-tech-meetings-split,2496,הפילטורים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2497,שאחרי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2498,ונדבר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2499,האסטימיישן,2,,14,37412,2.2944
demo-files-tech-meetings-split,2500,בתגובה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2501,בהיסטוריה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2502,ספטמבר,2,,14,37412,2.2944
demo-files-tech-meetings-split,2503,תסכים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2504,לריוויו,2,,14,37412,2.2944
demo-files-tech-meetings-split,2505,הסונח,2,,14,37412,2.2944
demo-files-tech-meetings-split,2506,קיוב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2507,הקוב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2508,חופש,2,,14,37412,2.2944
demo-files-tech-meetings-split,2509,המועד,2,,14,37412,2.2944
demo-files-tech-meetings-split,2510,וערב,2,,14,37412,2.2944
demo-files-tech-meetings-split,2511,כאוטי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2512,מזמינים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2513,נחלף,2,,14,37412,2.2944
demo-files-tech-meetings-split,2514,סוכות,2,,14,37412,2.2944
demo-files-tech-meetings-split,2515,חצאי,2,,14,37412,2.2944
demo-files-tech-meetings-split,2516,הימים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2517,דיילים,2,,14,37412,2.2944
demo-files-tech-meetings-split,2518,לשייך,2,,14,37412,2.2944
demo-files-tech-meetings-split,2519,מחשבה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2520,האינפרה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2521,השפעה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2522,רחבה,2,,14,37412,2.2944
demo-files-tech-meetings-split,2523,שמח,2,,14,37412,2.2944
demo-files-tech-meetings-split,2524,לליסט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2525,ליסט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2526,שבסוף,1,,14,37412,2.2944
demo-files-tech-meetings-split,2527,מתמח,1,,14,37412,2.2944
demo-files-tech-meetings-split,2528,חוד,1,,14,37412,2.2944
demo-files-tech-meetings-split,2529,הדיבורים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2530,באוויר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2531,לשינויים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2532,ושאמנדה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2533,מעדכנת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2534,נמנע,1,,14,37412,2.2944
demo-files-tech-meetings-split,2535,בלאדנים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2536,ודאות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2537,אקספנט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2538,שידכנו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2539,ביוסיפ,1,,14,37412,2.2944
demo-files-tech-meetings-split,2540,פועלים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2541,כרגיל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2542,שאובייקט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2543,שנשלח,1,,14,37412,2.2944
demo-files-tech-meetings-split,2544,מכיל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2545,חשבו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2546,יכניסו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2547,ניתונים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2548,לאומיים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2549,הרשמים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2550,כקביעה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2551,האינפורמציה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2552,בסרוויץ,1,,14,37412,2.2944
demo-files-tech-meetings-split,2553,הבנת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2554,הלקוח,1,,14,37412,2.2944
demo-files-tech-meetings-split,2555,טלפון,1,,14,37412,2.2944
demo-files-tech-meetings-split,2556,תודעת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2557,זהות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2558,שביקשו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2559,רעזי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2560,נוגעים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2561,אביר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2562,להדגיש,1,,14,37412,2.2944
demo-files-tech-meetings-split,2563,הקהליך,1,,14,37412,2.2944
demo-files-tech-meetings-split,2564,מרחיבים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2565,חיבור,1,,14,37412,2.2944
demo-files-tech-meetings-split,2566,הכתבות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2567,למלא,1,,14,37412,2.2944
demo-files-tech-meetings-split,2568,שהקופאים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2569,בקארטמנדזנטסרוויז,1,,14,37412,2.2944
demo-files-tech-meetings-split,2570,פוסטאקשן,1,,14,37412,2.2944
demo-files-tech-meetings-split,2571,שהזינו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2572,לתקף,1,,14,37412,2.2944
demo-files-tech-meetings-split,2573,ההיגיון,1,,14,37412,2.2944
demo-files-tech-meetings-split,2574,כוולידציה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2575,ירצו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2576,שתטפל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2577,בסרוויז,1,,14,37412,2.2944
demo-files-tech-meetings-split,2578,הוולידציה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2579,שכילך,1,,14,37412,2.2944
demo-files-tech-meetings-split,2580,שתישאב,1,,14,37412,2.2944
demo-files-tech-meetings-split,2581,לברר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2582,התסק,1,,14,37412,2.2944
demo-files-tech-meetings-split,2583,יפתחו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2584,מבחינתנו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2585,האקס,1,,14,37412,2.2944
demo-files-tech-meetings-split,2586,השמתי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2587,להשוות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2588,שהרצו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2589,בשבוע,1,,14,37412,2.2944
demo-files-tech-meetings-split,2590,דל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2591,משמעותי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2592,להכריע,1,,14,37412,2.2944
demo-files-tech-meetings-split,2593,בזמני,1,,14,37412,2.2944
demo-files-tech-meetings-split,2594,משפטים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2595,בקריאט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2596,דובל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2597,צק,1,,14,37412,2.2944
demo-files-tech-meetings-split,2598,הכרחי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2599,לגלות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2600,שהאייטם,1,,14,37412,2.2944
demo-files-tech-meetings-split,2601,פרטנית,1,,14,37412,2.2944
demo-files-tech-meetings-split,2602,למבנה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2603,הקריאט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2604,שבכל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2605,הפעולת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2606,במקומות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2607,היתרון,1,,14,37412,2.2944
demo-files-tech-meetings-split,2608,שהפריט,1,,14,37412,2.2944
demo-files-tech-meetings-split,2609,חשובה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2610,סטרילי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2611,אינטגרשן,1,,14,37412,2.2944
demo-files-tech-meetings-split,2612,תוות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2613,הכיף,1,,14,37412,2.2944
demo-files-tech-meetings-split,2614,תכנונית,1,,14,37412,2.2944
demo-files-tech-meetings-split,2615,משמעות,1,,14,37412,2.2944
demo-files-tech-meetings-split,2616,שלצורך,1,,14,37412,2.2944
demo-files-tech-meetings-split,2617,כובד,1,,14,37412,2.2944
demo-files-tech-meetings-split,2618,ומפה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2619,יידפק,1,,14,37412,2.2944
demo-files-tech-meetings-split,2620,יעל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2621,ניחשת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2622,יסיים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2623,בפייפלאם,1,,14,37412,2.2944
demo-files-tech-meetings-split,2624,פרוטים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2625,מבטין,1,,14,37412,2.2944
demo-files-tech-meetings-split,2626,אחזר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2627,לטודו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2628,תכנון,1,,14,37412,2.2944
demo-files-tech-meetings-split,2629,תכננה,1,,14,37412,2.2944
demo-files-tech-meetings-split,2630,תשאל,1,,14,37412,2.2944
demo-files-tech-meetings-split,2631,ושתעדכן,1,,14,37412,2.2944
demo-files-tech-meetings-split,2632,יציגו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2633,במים,1,,14,37412,2.2944
demo-files-tech-meetings-split,2634,להגביר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2635,נפתחו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2636,שפותחו,1,,14,37412,2.2944
demo-files-tech-meetings-split,2637,שחלקם,1,,14,37412,2.2944
demo-files-tech-meetings-split,2638,במירי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2639,קשן,1,,14,37412,2.2944
demo-files-tech-meetings-split,2640,בגטור,1,,14,37412,2.2944
demo-files-tech-meetings-split,2641,פנימית,1,,14,37412,2.2944
demo-files-tech-meetings-split,2642,לרגיס,1,,14,37412,2.2944
demo-files-tech-meetings-split,2643,מיותרת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2644,נסתכלתי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2645,אבטיקת,1,,14,37412,2.2944
demo-files-tech-meetings-split,2646,חי,1,,14,37412,2.2944
demo-files-tech-meetings-split,2647,מוצב,1,,14,37412,2.2944
demo-files-tech-meetings-split,2648,המיותר,1,,14,37412,2.2944
demo-files-tech-meetings-split,2649,שהקש,1,,14,37412,2.2944
demo-files-tech-meetings-split,2650,הפוליס,1,,14,37412,2.2944
demo-files-tech-meetings-split,2651,ממשתי,1,,14,37412,2.2944
